frame.number,frame.time,wlan.sa,wlan.ra,frame.len,wlan.fc.retry,wlan.bssid,wlan.seq,wlan_radio.channel,wlan.fc.type,wlan.fc.subtype,wlan.fixed.timestamp,wlan.fixed.beacon,wlan.ssid,wlan.rsn.akms.count,wlan.rsn.akms.type,wlan.fixed.auth.alg,wlan.fixed.auth_seq,wlan.fixed.status_code,wlan.fixed.finite_cyclic_group,wlan.fixed.aid,wlan.fixed.reason_code,eapol.keydes.type,wlan_rsna_eapol.keydes.msgnr
90,"Jul 30, 2023 13:11:28.711351000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,489,48,0,8,0x0000000a5af64840,0,Orange-8605,2,3,,,,,,,,
91,"Jul 30, 2023 13:11:33.339174000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,490,11,0,8,0x0000000000ea72bf,0,Aya's Galaxy ,2,3,,,,,,,,
92,"Jul 30, 2023 13:11:33.340177000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,491,48,0,8,0x0000000a5b243058,0,Orange-8605,2,3,,,,,,,,
93,"Jul 30, 2023 13:11:34.109286000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000000ea72bf,0,Aya's Galaxy ,2,3,,,,,,,,
94,"Jul 30, 2023 13:11:34.110284000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,493,48,0,8,0x0000000a5b4896cd,0,Orange-8605,2,3,,,,,,,,
95,"Jul 30, 2023 13:11:34.986779000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000000ea72bf,0,Aya's Galaxy ,2,3,,,,,,,,
96,"Jul 30, 2023 13:11:34.987781000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,495,48,0,8,0x0000000a5b560407,0,Orange-8605,2,3,,,,,,,,
97,"Jul 30, 2023 13:11:36.010441000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x00000000014f5fa0,0,Aya's Galaxy ,2,3,,,,,,,,
98,"Jul 30, 2023 13:11:36.010441000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,497,48,0,8,0x0000000a5b65a409,0,Orange-8605,2,3,,,,,,,,
99,"Jul 30, 2023 13:11:37.048438000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x00000000015efec4,0,Aya's Galaxy ,2,3,,,,,,,,
100,"Jul 30, 2023 13:11:37.048618000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,499,48,0,8,0x0000000a5b758af3,0,Orange-8605,2,3,,,,,,,,
101,"Jul 30, 2023 13:11:47.379597000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,236,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000001ef53b2,0,Aya's Galaxy ,2,3,,,,,,,,
102,"Jul 30, 2023 13:11:47.379597000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,501,48,0,8,0x0000000a5b84325d,0,Orange-8605,2,3,,,,,,,,
103,"Jul 30, 2023 13:11:48.054055000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x000000000206e4bb,0,Aya's Galaxy ,2,3,,,,,,,,
104,"Jul 30, 2023 13:11:48.055055000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,503,48,0,8,0x0000000a5c1d5fd5,0,Orange-8605,2,3,,,,,,,,
105,"Jul 30, 2023 13:11:49.074783000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x00000000021687ba,0,Aya's Galaxy ,2,3,,,,,,,,
106,"Jul 30, 2023 13:11:49.074783000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,505,48,0,8,0x0000000a5c2cffe3,0,Orange-8605,2,3,,,,,,,,
107,"Jul 30, 2023 13:11:50.097788000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x00000000022624a7,0,Aya's Galaxy ,2,3,,,,,,,,
108,"Jul 30, 2023 13:11:50.098791000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,507,48,0,8,0x0000000a5c3c9fc9,0,Orange-8605,2,3,,,,,,,,
109,"Jul 30, 2023 13:11:51.129484000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x000000000235c499,0,Aya's Galaxy ,2,3,,,,,,,,
110,"Jul 30, 2023 13:11:51.130483000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,509,48,0,8,0x0000000a5c4c3fc9,0,Orange-8605,2,3,,,,,,,,
111,"Jul 30, 2023 13:11:55.616163000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,236,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x00000000023f0327,0,Aya's Galaxy ,2,3,,,,,,,,
112,"Jul 30, 2023 13:11:55.616163000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,511,48,0,8,0x0000000a5c54e05a,0,Orange-8605,2,3,,,,,,,,
113,"Jul 30, 2023 13:11:56.224261000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000002836bb5,0,Aya's Galaxy ,2,3,,,,,,,,
114,"Jul 30, 2023 13:11:56.224261000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,513,48,0,8,0x0000000a5c9a20dd,0,Orange-8605,2,3,,,,,,,,
115,"Jul 30, 2023 13:11:57.265707000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000002938689,0,Aya's Galaxy ,2,3,,,,,,,,
116,"Jul 30, 2023 13:11:57.265707000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,515,48,0,8,0x0000000a5ca9ff63,0,Orange-8605,2,3,,,,,,,,
117,"Jul 30, 2023 13:11:58.281432000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000002a5f734,0,Aya's Galaxy ,2,3,,,,,,,,
118,"Jul 30, 2023 13:11:58.282432000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,517,48,0,8,0x0000000a5cb97fb6,0,Orange-8605,2,3,,,,,,,,
119,"Jul 30, 2023 13:11:59.278759000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000002a5f734,0,Aya's Galaxy ,2,3,,,,,,,,
120,"Jul 30, 2023 13:11:59.279759000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,519,48,0,8,0x0000000a5cc89c52,0,Orange-8605,2,3,,,,,,,,
121,"Jul 30, 2023 13:12:03.765237000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,236,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000002e18325,0,Aya's Galaxy ,2,3,,,,,,,,
122,"Jul 30, 2023 13:12:03.765237000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,521,48,0,8,0x0000000a5cd2ac35,0,Orange-8605,2,3,,,,,,,,
123,"Jul 30, 2023 13:12:04.393175000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000003006bd3,0,Aya's Galaxy ,2,3,,,,,,,,
124,"Jul 30, 2023 13:12:04.395174000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,523,48,0,8,0x0000000a5d16bc8e,0,Orange-8605,2,3,,,,,,,,
125,"Jul 30, 2023 13:12:05.440281000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000003100b8b,0,Aya's Galaxy ,2,3,,,,,,,,
126,"Jul 30, 2023 13:12:05.440281000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,525,48,0,8,0x0000000a5d26c130,0,Orange-8605,2,3,,,,,,,,
127,"Jul 30, 2023 13:12:06.468513000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x00000000032026b8,0,Aya's Galaxy ,2,3,,,,,,,,
128,"Jul 30, 2023 13:12:06.468513000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,527,48,0,8,0x0000000a5d366fec,0,Orange-8605,2,3,,,,,,,,
129,"Jul 30, 2023 13:12:07.462968000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x00000000032f4b84,0,Aya's Galaxy ,2,3,,,,,,,,
130,"Jul 30, 2023 13:12:07.462968000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,529,48,0,8,0x0000000a5d459cc6,0,Orange-8605,2,3,,,,,,,,
131,"Jul 30, 2023 13:12:11.996980000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000003384b96,0,Aya's Galaxy ,2,3,,,,,,,,
132,"Jul 30, 2023 13:12:11.996980000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,531,48,0,8,0x0000000a5d4e7c26,0,Orange-8605,2,3,,,,,,,,
133,"Jul 30, 2023 13:12:12.584604000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x00000000037d6b6e,0,Aya's Galaxy ,2,3,,,,,,,,
134,"Jul 30, 2023 13:12:12.585607000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,533,48,0,8,0x0000000a5d93bc27,0,Orange-8605,2,3,,,,,,,,
135,"Jul 30, 2023 13:12:13.793929000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x00000000038d8705,0,Aya's Galaxy ,2,3,,,,,,,,
136,"Jul 30, 2023 13:12:13.794930000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,535,48,0,8,0x0000000a5da3ffa8,0,Orange-8605,2,3,,,,,,,,
137,"Jul 30, 2023 13:12:14.671843000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x00000000039d2ae2,0,Aya's Galaxy ,2,3,,,,,,,,
138,"Jul 30, 2023 13:12:14.672844000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,537,48,0,8,0x0000000a5db39ff4,0,Orange-8605,2,3,,,,,,,,
139,"Jul 30, 2023 13:12:15.700845000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000003accb76,0,Aya's Galaxy ,2,3,,,,,,,,
140,"Jul 30, 2023 13:12:15.701845000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,539,48,0,8,0x0000000a5dc33fdc,0,Orange-8605,2,3,,,,,,,,
141,"Jul 30, 2023 13:12:20.152485000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,236,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000003d2232e,0,Aya's Galaxy ,2,3,,,,,,,,
142,"Jul 30, 2023 13:12:20.152545000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,541,48,0,8,0x0000000a5dc33fdc,0,Orange-8605,2,3,,,,,,,,
143,"Jul 30, 2023 13:12:20.779273000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000003fa6b8c,0,Aya's Galaxy ,2,3,,,,,,,,
144,"Jul 30, 2023 13:12:20.779273000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,543,48,0,8,0x0000000a5e10bc0c,0,Orange-8605,2,3,,,,,,,,
145,"Jul 30, 2023 13:12:21.799523000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x00000000040a0b58,0,Aya's Galaxy ,2,3,,,,,,,,
146,"Jul 30, 2023 13:12:21.799641000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,545,48,0,8,0x0000000a5e205c34,0,Orange-8605,2,3,,,,,,,,
147,"Jul 30, 2023 13:12:22.823495000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x000000000419bbea,0,Aya's Galaxy ,2,3,,,,,,,,
148,"Jul 30, 2023 13:12:22.823495000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,547,48,0,8,0x0000000a5e2ffbbb,0,Orange-8605,2,3,,,,,,,,
149,"Jul 30, 2023 13:12:23.851817000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000004294bed,0,Aya's Galaxy ,2,3,,,,,,,,
150,"Jul 30, 2023 13:12:23.852817000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,549,48,0,8,0x0000000a5e3f9c62,0,Orange-8605,2,3,,,,,,,,
151,"Jul 30, 2023 13:12:28.341940000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000004326b50,0,Aya's Galaxy ,2,3,,,,,,,,
152,"Jul 30, 2023 13:12:28.342941000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,551,48,0,8,0x0000000a5e48bc44,0,Orange-8605,2,3,,,,,,,,
153,"Jul 30, 2023 13:12:28.959738000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,236,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x000000000471832d,0,Aya's Galaxy ,2,3,,,,,,,,
154,"Jul 30, 2023 13:12:28.959738000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,553,48,0,8,0x0000000a5e8da048,0,Orange-8605,2,3,,,,,,,,
155,"Jul 30, 2023 13:12:36.531536000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x000000000009f637,0,Aya's Galaxy ,2,3,,,,,,,,
156,"Jul 30, 2023 13:12:36.532533000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,555,48,0,8,0x0000000a5ecb0ca0,0,Orange-8605,2,3,,,,,,,,
157,"Jul 30, 2023 13:12:37.081134000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,234,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x000000000009f637,0,Aya's Galaxy ,2,3,,,,,,,,
158,"Jul 30, 2023 13:12:37.082135000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,557,48,0,8,0x0000000a5f097d8a,0,Orange-8605,2,3,,,,,,,,
159,"Jul 30, 2023 13:12:40.446089000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,236,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000000019329,0,Aya's Galaxy ,2,3,,,,,,,,
160,"Jul 30, 2023 13:12:40.446089000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,559,48,0,8,0x0000000a5f1ff14e,0,Orange-8605,2,3,,,,,,,,
161,"Jul 30, 2023 13:12:40.896914000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,236,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x000000000028a320,0,Aya's Galaxy ,2,3,,,,,,,,
162,"Jul 30, 2023 13:12:40.897911000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,561,48,0,8,0x0000000a5f43c160,0,Orange-8605,2,3,,,,,,,,
163,"Jul 30, 2023 13:12:41.908675000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x000000000037f027,0,Aya's Galaxy ,2,3,,,,,,,,
164,"Jul 30, 2023 13:12:41.909679000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,563,48,0,8,0x0000000a5f53319c,0,Orange-8605,2,3,,,,,,,,
165,"Jul 30, 2023 13:12:42.912396000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,236,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000000497328,0,Aya's Galaxy ,2,3,,,,,,,,
166,"Jul 30, 2023 13:12:42.913397000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,565,48,0,8,0x0000000a5f628173,0,Orange-8605,2,3,,,,,,,,
167,"Jul 30, 2023 13:12:43.923549000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x000000000056b05c,0,Aya's Galaxy ,2,3,,,,,,,,
168,"Jul 30, 2023 13:12:43.924550000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,380,0,00:5f:67:c9:86:04,567,48,0,8,0x0000000a5f71f17d,0,Orange-8605,2,3,,,,,,,,
169,"Jul 30, 2023 13:12:54.495739000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,236,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x000000000086632c,0,Aya's Galaxy ,2,3,,,,,,,,
170,"Jul 30, 2023 13:12:54.495739000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,569,48,0,8,0x0000000a600c703c,0,Orange-8605,2,3,,,,,,,,
171,"Jul 30, 2023 13:12:54.730300000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x0000000000fa499b,0,Aya's Galaxy ,2,3,,,,,,,,
172,"Jul 30, 2023 13:12:54.731303000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,571,48,0,8,0x0000000a6016c7ba,0,Orange-8605,2,3,,,,,,,,
173,"Jul 30, 2023 13:12:56.138332000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x00000000011029b6,0,Aya's Galaxy ,2,3,,,,,,,,
174,"Jul 30, 2023 13:12:56.139331000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,573,48,0,8,0x0000000a602c33e6,0,Orange-8605,2,3,,,,,,,,
175,"Jul 30, 2023 13:12:57.209860000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x00000000011fa09c,0,Aya's Galaxy ,2,3,,,,,,,,
176,"Jul 30, 2023 13:12:57.210865000 BST",00:5f:67:c9:86:04,ff:ff:ff:ff:ff:ff,431,0,00:5f:67:c9:86:04,575,48,0,8,0x0000000a603ae1cb,0,Orange-8605,2,3,,,,,,,,
177,"Jul 30, 2023 13:12:57.629602000 BST",d6:7e:a7:8e:35:cb,ff:ff:ff:ff:ff:ff,230,0,d6:7e:a7:8e:35:cb,492,11,0,8,0x000000000127d0b8,0,Aya's Galaxy ,2,3,,,,,,,,
